Xid, State, StartTime, EndTime, TransactionTime, ExecuteTime, CommunicationTime, ReadTime, WriteTime, DBTime
1, 1, 1636467331185, 1636467331984, 799, 443, 356, 0, 21, 21
2, 1, 1636467332078, 1636467332733, 655, 260, 395, 0, 1, 1
3, 1, 1636467332779, 1636467333425, 646, 260, 386, 0, 0, 0
4, 1, 1636467333471, 1636467334117, 646, 260, 386, 0, 0, 0
5, 1, 1636467334159, 1636467334814, 655, 261, 394, 0, 1, 1
6, 1, 1636467334859, 1636467335509, 650, 262, 388, 0, 0, 0
7, 1, 1636467335555, 1636467336201, 646, 262, 384, 0, 1, 1
8, 1, 1636467336247, 1636467336901, 654, 262, 392, 0, 1, 1
9, 1, 1636467336947, 1636467337593, 646, 261, 385, 0, 0, 0
10, 1, 1636467337639, 1636467338289, 650, 260, 390, 0, 1, 1
11, 1, 1636467338335, 1636467338981, 646, 261, 385, 0, 0, 0
12, 1, 1636467339027, 1636467339681, 654, 269, 385, 0, 0, 0
13, 1, 1636467339726, 1636467340373, 647, 265, 382, 0, 0, 0
14, 1, 1636467340419, 1636467341065, 646, 261, 385, 0, 0, 0
15, 1, 1636467341111, 1636467341757, 646, 261, 385, 0, 0, 0
16, 1, 1636467341804, 1636467342449, 645, 262, 383, 0, 0, 0
17, 1, 1636467342495, 1636467343141, 646, 261, 385, 0, 0, 0
18, 1, 1636467343143, 1636467343749, 606, 262, 344, 0, 1, 1
19, 1, 1636467343751, 1636467344357, 606, 262, 344, 0, 0, 0
20, 1, 1636467343982, 1636467344725, 743, 363, 380, 0, 2, 2
21, 1, 1636467344359, 1636467344965, 606, 262, 344, 0, 0, 0
22, 1, 1636467344785, 1636467345445, 660, 263, 397, 0, 1, 1
23, 1, 1636467344967, 1636467345573, 606, 262, 344, 0, 1, 1
24, 1, 1636467345447, 1636467346105, 658, 263, 395, 0, 0, 0
25, 1, 1636467345575, 1636467346181, 606, 262, 344, 0, 1, 1
26, 1, 1636467346107, 1636467346765, 658, 263, 395, 0, 0, 0
27, 1, 1636467346183, 1636467346789, 606, 262, 344, 0, 1, 1
29, 1, 1636467346791, 1636467347397, 606, 262, 344, 0, 1, 1
28, 1, 1636467346766, 1636467347429, 663, 263, 400, 0, 1, 1
30, 1, 1636467347399, 1636467348005, 606, 262, 344, 0, 1, 1
31, 1, 1636467347430, 1636467348097, 667, 271, 396, 0, 1, 1
32, 1, 1636467348007, 1636467348609, 602, 261, 341, 0, 0, 0
33, 1, 1636467348098, 1636467348757, 659, 263, 396, 0, 1, 1
34, 1, 1636467348611, 1636467349217, 606, 262, 344, 0, 1, 1
35, 1, 1636467348758, 1636467349417, 659, 263, 396, 0, 1, 1
36, 1, 1636467349219, 1636467349825, 606, 262, 344, 0, 1, 1
37, 1, 1636467349418, 1636467350077, 659, 264, 395, 0, 1, 1
38, 1, 1636467349827, 1636467350433, 606, 262, 344, 0, 1, 1
39, 1, 1636467350078, 1636467350737, 659, 263, 396, 0, 1, 1
40, 1, 1636467350435, 1636467351041, 606, 263, 343, 0, 0, 0
41, 1, 1636467350738, 1636467351397, 659, 263, 396, 0, 1, 1
42, 1, 1636467351043, 1636467351649, 606, 263, 343, 0, 1, 1
43, 1, 1636467351398, 1636467352061, 663, 267, 396, 0, 1, 1
44, 1, 1636467351651, 1636467352257, 606, 262, 344, 0, 1, 1
45, 1, 1636467352062, 1636467352729, 667, 266, 401, 0, 0, 0
46, 1, 1636467352259, 1636467352865, 606, 262, 344, 0, 1, 1
47, 1, 1636467352730, 1636467353389, 659, 264, 395, 0, 1, 1
48, 1, 1636467352867, 1636467353473, 606, 262, 344, 0, 1, 1
49, 1, 1636467353390, 1636467354049, 659, 262, 397, 0, 0, 0
50, 1, 1636467353474, 1636467354081, 607, 262, 345, 0, 1, 1
52, 1, 1636467354083, 1636467354689, 606, 261, 345, 0, 0, 0
51, 1, 1636467354050, 1636467354709, 659, 263, 396, 0, 0, 0
54, 1, 1636467354691, 1636467355297, 606, 263, 343, 0, 0, 0
55, 1, 1636467354710, 1636467355329, 619, 263, 356, 0, 1, 1
53, 1, 1636467354485, 1636467355341, 856, 438, 418, 0, 0, 0
56, 1, 1636467355299, 1636467355905, 606, 263, 343, 0, 0, 0
57, 1, 1636467355330, 1636467355945, 615, 263, 352, 0, 0, 0
58, 1, 1636467355398, 1636467356069, 671, 273, 398, 0, 0, 0
59, 1, 1636467355907, 1636467356517, 610, 263, 347, 0, 1, 1
60, 1, 1636467355946, 1636467356565, 619, 267, 352, 0, 0, 0
61, 1, 1636467356070, 1636467356737, 667, 269, 398, 0, 0, 0
62, 1, 1636467356518, 1636467357125, 607, 262, 345, 0, 0, 0
63, 1, 1636467356566, 1636467357193, 627, 271, 356, 0, 0, 0
64, 1, 1636467356739, 1636467357405, 666, 269, 397, 0, 1, 1
65, 1, 1636467357127, 1636467357733, 606, 262, 344, 0, 0, 0
66, 1, 1636467357195, 1636467357809, 614, 263, 351, 0, 0, 0
67, 1, 1636467357407, 1636467358073, 666, 268, 398, 0, 0, 0
68, 1, 1636467357734, 1636467358341, 607, 262, 345, 0, 0, 0
69, 1, 1636467357810, 1636467358424, 614, 263, 351, 0, 0, 0
70, 1, 1636467358074, 1636467358737, 663, 264, 399, 0, 0, 0
71, 1, 1636467358342, 1636467358945, 603, 260, 343, 0, 0, 0
72, 1, 1636467358426, 1636467359041, 615, 263, 352, 0, 0, 0
73, 1, 1636467358738, 1636467359401, 663, 265, 398, 0, 0, 0
74, 1, 1636467358947, 1636467359553, 606, 262, 344, 0, 0, 0
75, 1, 1636467359042, 1636467359661, 619, 262, 357, 0, 0, 0
76, 1, 1636467359403, 1636467360061, 658, 265, 393, 0, 1, 1
77, 1, 1636467359555, 1636467360161, 606, 262, 344, 0, 0, 0
78, 1, 1636467359662, 1636467360277, 615, 262, 353, 0, 0, 0
79, 1, 1636467360062, 1636467360725, 663, 264, 399, 0, 0, 0
80, 1, 1636467360163, 1636467360769, 606, 262, 344, 0, 0, 0
81, 1, 1636467360278, 1636467360893, 615, 262, 353, 0, 0, 0
83, 1, 1636467360770, 1636467361381, 611, 267, 344, 0, 0, 0
82, 1, 1636467360726, 1636467361389, 663, 265, 398, 0, 0, 0
84, 1, 1636467360894, 1636467361509, 615, 263, 352, 0, 1, 1
85, 1, 1636467361382, 1636467361989, 607, 263, 344, 0, 0, 0
86, 1, 1636467361390, 1636467362053, 663, 269, 394, 0, 0, 0
87, 1, 1636467361510, 1636467362129, 619, 268, 351, 0, 1, 1
88, 1, 1636467362003, 1636467362613, 610, 263, 347, 0, 1, 1
89, 1, 1636467362054, 1636467362725, 671, 272, 399, 0, 0, 0
90, 1, 1636467362130, 1636467362745, 615, 263, 352, 0, 0, 0
91, 1, 1636467362615, 1636467363221, 606, 263, 343, 0, 0, 0
93, 1, 1636467362746, 1636467363361, 615, 263, 352, 0, 1, 1
92, 1, 1636467362727, 1636467363381, 654, 261, 393, 0, 1, 1
94, 1, 1636467363222, 1636467363829, 607, 262, 345, 0, 0, 0
95, 1, 1636467363362, 1636467363981, 619, 263, 356, 0, 0, 0
